220859.3780, 0.1821
221860.0640, 0.1759
222862.5470, 0.1697
223859.9190, 0.1635
224858.9940, 0.1573
225859.7360, 0.1511
226860.1440, 0.1449
227858.4790, 0.1387
228858.7950, 0.1324
229858.6290, 0.1262
230858.7970, 0.1200
231859.6870, 0.1137
232862.7250, 0.1075
233859.2070, 0.1012
234858.6720, 0.0950
235859.4690, 0.0887
236858.5630, 0.0825
237859.0640, 0.0762
238858.4170, 0.0699
239858.5100, 0.0637
240858.4560, 0.0574
241858.1050, 0.0511
242862.1430, 0.0448
243858.6260, 0.0386
244858.4790, 0.0323
245859.2020, 0.0260
246858.4630, 0.0197
247859.1490, 0.0135
248859.1690, 0.0072
249858.5400, 0.0009
250858.3190, -0.0054
251858.1350, -0.0117
252861.3950, -0.0180
253859.2110, -0.0242
254857.9530, -0.0305
255858.9360, -0.0368
256858.3440, -0.0431
257858.1790, -0.0494
258858.4950, -0.0556
259859.4030, -0.0619
260858.4970, -0.0682
261858.0720, -0.0744
262858.3690, -0.0807
263858.6850, -0.0870
264859.1310, -0.0932
265858.5950, -0.0995
266859.8550, -0.1057
267858.8380, -0.1120
268859.4690, -0.1182
269859.0250, -0.1245
270858.8040, -0.1307
271858.0460, -0.1369
272858.7510, -0.1431
273859.2150, -0.1494
274858.7160, -0.1556
275858.8280, -0.1618
276858.4590, -0.1680
277859.8310, -0.1742
278860.9240, -0.1803
279857.8700, -0.1865
280858.1120, -0.1927
281857.3720, -0.1988
282857.6510, -0.2050
283857.4300, -0.2111
284857.8570, -0.2173
285857.2100, -0.2234
286857.5810, -0.2295
287857.1200, -0.2356
288857.6020, -0.2417
289857.1770, -0.2478
290857.8450, -0.2539
291857.4570, -0.2600
292857.3470, -0.2660
293857.2000, -0.2721
294857.7570, -0.2781
295857.6280, -0.2842
296857.4260, -0.2902
297857.2790, -0.2962
298857.2800, -0.3022
299857.5590, -0.3082
300857.6530, -0.3141
301857.0430, -0.3201
302857.0990, -0.3260
303857.3040, -0.3320
304857.2500, -0.3379
305858.0280, -0.3438
306857.5110, -0.3497
307857.5310, -0.3556
308857.6610, -0.3614
309857.2370, -0.3673
310857.6640, -0.3731
311857.9240, -0.3790
312857.5550, -0.3848
313857.0000, -0.3905
314856.9830, -0.3963
315857.0770, -0.4021
316856.9110, -0.4078
317856.9310, -0.4136
318857.1170, -0.4193
319856.9510, -0.4250
320857.0270, -0.4306
321856.9350, -0.4363
322857.1030, -0.4420
323856.9000, -0.4476
324856.9940, -0.4532
325857.0690, -0.4588
326857.1630, -0.4644
327857.0900, -0.4699
328857.0910, -0.4754
329856.9810, -0.4810
330857.0930, -0.4865
331857.0760, -0.4919
332857.0220, -0.4974
333859.8930, -0.5029
334859.3390, -0.5083
335856.9690, -0.5137
336857.1000, -0.5191
337857.1010, -0.5244
338857.1580, -0.5298
339857.0290, -0.5351
340857.0300, -0.5404
341857.1240, -0.5456
342857.1440, -0.5509
343859.1630, -0.5561
344857.1650, -0.5613
345857.0920, -0.5665
346857.0370, -0.5717
347857.0750, -0.5768
348857.1320, -0.5820
349857.0770, -0.5871
350856.9300, -0.5921
351857.0060, -0.5972
352857.0620, -0.6022
353859.0820, -0.6072
354857.4530, -0.6122
355857.1770, -0.6172
356857.0110, -0.6221
357856.9750, -0.6270
358857.0500, -0.6319
359859.2370, -0.6367
360857.4050, -0.6416
361857.0170, -0.6464
362857.2220, -0.6512
363859.0750, -0.6559
364857.2240, -0.6606
365856.9290, -0.6653
366857.1330, -0.6700
367857.1720, -0.6747
368856.9880, -0.6793
369857.0440, -0.6839
370857.0450, -0.6885
371857.1210, -0.6930
372857.0480, -0.6975
373858.8450, -0.7020
374857.7910, -0.7065
375857.1250, -0.7109
376857.4040, -0.7153
377857.2570, -0.7197
378857.1100, -0.7240
379856.9440, -0.7284
380857.0380, -0.7326
381857.2060, -0.7369
382857.0960, -0.7411
383858.8010, -0.7453
384857.2280, -0.7495
385857.1360, -0.7537
386857.2110, -0.7578
387857.1750, -0.7619
388857.0470, -0.7659
389857.1410, -0.7699
390857.1230, -0.7739
391857.1240, -0.7779
392857.1070, -0.7818
393858.9230, -0.7857
394857.3680, -0.7896
395857.0730, -0.7934
396857.0370, -0.7973
397857.1490, -0.8010
398857.3730, -0.8048
399857.3550, -0.8085
400857.0230, -0.8122
401857.0240, -0.8158
402857.0620, -0.8194
403858.9890, -0.8230
404857.3240, -0.8266
405857.1770, -0.8301
406857.0110, -0.8336
407857.1420, -0.8370
408857.1060, -0.8405
409857.0520, -0.8438
410857.1820, -0.8472
411857.0540, -0.8505
412856.9620, -0.8538
413859.0190, -0.8571
414857.2800, -0.8603
415857.1320, -0.8635
416857.0220, -0.8666
417857.0420, -0.8697
418857.0060, -0.8728
419857.3780, -0.8759
420857.2860, -0.8789
421857.0840, -0.8819
422857.0660, -0.8848
423858.9560, -0.8877
424857.3830, -0.8906
425857.1620, -0.8934
426857.0890, -0.8962
427857.0720, -0.8990
428857.1280, -0.9017
429857.1110, -0.9044
430857.1310, -0.9071
431857.0760, -0.9097
432857.0400, -0.9123
433859.0780, -0.9149
434857.1540, -0.9174
435857.0810, -0.9199
436857.0820, -0.9223
437857.0270, -0.9247
438857.1030, -0.9271
439857.1590, -0.9294
440857.0680, -0.9317
441857.3650, -0.9340
442857.2740, -0.9362
443858.7930, -0.9384
444857.2390, -0.9406
445857.1290, -0.9427
446857.1490, -0.9448
447857.1130, -0.9468
448857.1690, -0.9488
449857.1890, -0.9508
450857.1530, -0.9527
451856.9500, -0.9546
452857.0630, -0.9565
453859.0820, -0.9583
454857.1390, -0.9600
455857.0100, -0.9618
456857.0300, -0.9635
457856.9760, -0.9651
458857.1800, -0.9668
459857.1440, -0.9684
460857.2380, -0.9699
461857.0540, -0.9714
462857.3700, -0.9729
463859.2600, -0.9743
464857.3350, -0.9757
465857.1700, -0.9771
466857.0780, -0.9784
467857.0790, -0.9797
468856.9510, -0.9809
469857.0820, -0.9821
470857.1750, -0.9833
471856.9540, -0.9844
472857.1220, -0.9855
473859.0300, -0.9865
474857.2720, -0.9875
475857.1250, -0.9885
476857.0340, -0.9894
477857.1650, -0.9903
478857.1470, -0.9912
479857.0930, -0.9920
480857.0380, -0.9928
481856.8910, -0.9935
482858.9480, -0.9942
483859.0230, -0.9949
484857.2090, -0.9955
485857.0810, -0.9961
486856.9150, -0.9966
487856.9350, -0.9971
488856.9730, -0.9976
489856.9000, -0.9980
490856.8270, -0.9984
491856.9020, -0.9987
492856.9400, -0.9990
493858.6450, -0.9993
494857.0350, -0.9995
495856.8330, -0.9997
496856.8710, -0.9998
497857.0020, -0.9999
498856.7620, -1.0000
499856.8190, -1.0000
500856.8570, -1.0000
501856.8390, -0.9999
502856.9700, -0.9998
503858.6190, -0.9997
504857.0830, -0.9995
505856.8070, -0.9993
506857.1230, -0.9991
507857.1050, -0.9988
508856.6810, -0.9985
509856.8480, -0.9981
510856.9240, -0.9977
511856.8140, -0.9972
512856.9260, -0.9967
513858.6490, -0.9962
514856.8540, -0.9956
515856.9290, -0.9950
516856.8380, -0.9944
517856.8760, -0.9937
518856.9510, -0.9930
519856.7670, -0.9922
520856.9720, -0.9914
521856.8430, -0.9906
522856.8630, -0.9897
523858.6420, -0.9888
524856.9390, -0.9878
525856.8850, -0.9868
526856.8300, -0.9858
527857.1090, -0.9847
528857.0550, -0.9836
529856.7970, -0.9825
530856.9640, -0.9813
531856.8910, -0.9800
532856.8920, -0.9788
533858.8010, -0.9775
534856.9690, -0.9761
535856.7850, -0.9747
536856.8410, -0.9733
537856.7500, -0.9718
538856.7700, -0.9703
539856.9000, -0.9688
540856.9010, -0.9672
541856.9580, -0.9656
542856.9040, -0.9640
543858.6080, -0.9623
544856.9430, -0.9605
545856.8510, -0.9588
546856.8710, -0.9570
547856.8540, -0.9551
548856.8730, -0.9533
549857.1340, -0.9513
550857.0980, -0.9494
551857.1730, -0.9474
552856.7850, -0.9454
553858.6010, -0.9433
554856.9170, -0.9412
555856.8810, -0.9390
556856.9380, -0.9369
557856.8460, -0.9346
558856.8840, -0.9324
559856.9230, -0.9301
560856.9980, -0.9278
561856.7770, -0.9254
562856.8700, -0.9230
563858.6310, -0.9206
564857.0760, -0.9181
565856.9480, -0.9156
566856.8010, -0.9131
567856.9130, -0.9105
568856.8590, -0.9079
569856.9520, -0.9052
570857.1760, -0.9025
571857.2320, -0.8998
572856.6780, -0.8970
573858.6790, -0.8942
574857.0500, -0.8914
575856.8660, -0.8885
576856.8490, -0.8856
577856.8870, -0.8827
578856.8510, -0.8797
579857.1490, -0.8767
580857.0570, -0.8737
581857.1320, -0.8706
582857.2630, -0.8675
583859.3750, -0.8644
584857.2100, -0.8612
585857.1550, -0.8580
586856.8230, -0.8547
587857.0830, -0.8515
588857.1960, -0.8482
589857.2340, -0.8448
590857.9020, -0.8414
591857.4580, -0.8380
592857.3670, -0.8346
593860.5900, -0.8311
594857.5360, -0.8276
595857.2400, -0.8240
596856.8710, -0.8205
597856.8170, -0.8169
598856.7810, -0.8132
599856.9860, -0.8095
600856.8760, -0.8058
601856.8950, -0.8021
602857.0260, -0.7983
603859.9720, -0.7945
604857.6210, -0.7907
605857.2150, -0.7868
606856.8270, -0.7830
607856.8830, -0.7790
608857.4590, -0.7751
609856.9410, -0.7711
610856.9980, -0.7671
611856.9620, -0.7630
612856.9820, -0.7589
613860.3160, -0.7548
614858.0020, -0.7507
615858.6890, -0.7465
616858.2640, -0.7423
617860.4870, -0.7381
618864.5440, -0.7338
619867.6190, -0.7295
620864.7500, -0.7252
621885.6760, -0.7208
622882.8070, -0.7165
623886.1790, -0.7120
624900.4570, -0.7075
625883.6620, -0.7032
626884.3670, -0.6987
627880.5720, -0.6942
628884.2030, -0.6896
629882.4070, -0.6851
630881.1680, -0.6805
631883.2990, -0.6759
632884.3180, -0.6712
633887.5600, -0.6665
634886.1910, -0.6618
635889.0990, -0.6571
636883.4890, -0.6524
637882.3790, -0.6476
638880.6580, -0.6428
639880.1410, -0.6380
640880.9570, -0.6331
641878.2910, -0.6283
642879.9590, -0.6234
643886.5160, -0.6184
644887.9240, -0.6135
645884.0920, -0.6085
646886.1860, -0.6035
647879.4830, -0.5985
648885.0770, -0.5934
649887.3000, -0.5884
650886.4120, -0.5833
651892.9690, -0.5781
652890.0810, -0.5730
653889.7300, -0.5678
654894.1390, -0.5626
655890.1590, -0.5574
656895.6780, -0.5522
657894.1420, -0.5470
658889.7540, -0.5417
659885.0520, -0.5364
660887.1460, -0.5311
661888.9800, -0.5258
662888.7960, -0.5204
663887.1120, -0.5150
664888.0760, -0.5096
665897.6880, -0.5042
666887.4300, -0.4988
667888.1900, -0.4933
668890.7100, -0.4878
669892.1000, -0.4823
670889.3970, -0.4768
671890.3430, -0.4713
672892.9550, -0.4657
673891.5670, -0.4602
674889.2910, -0.4546
675893.2730, -0.4490
676888.7190, -0.4434
677888.7940, -0.4377
678891.7400, -0.4321
679889.5930, -0.4264
680887.3900, -0.4207
681893.9470, -0.4150
682889.9290, -0.4093
683888.9680, -0.4035
684886.5240, -0.3978
685888.2290, -0.3920
686895.5260, -0.3862
687892.6570, -0.3804
688891.5470, -0.3746
689888.6780, -0.3688
690897.9010, -0.3629
691893.5690, -0.3570
692893.1070, -0.3512
693894.5340, -0.3453
694866.5170, -0.3395
695896.3510, -0.3334
696891.2780, -0.3275
697892.3900, -0.3216
698888.9660, -0.3156
699893.6150, -0.3097
700889.3570, -0.3037
701894.1360, -0.2977
702894.4700, -0.2917
703888.4340, -0.2857
704891.8060, -0.2796
705894.3620, -0.2736
706889.1410, -0.2676
707891.1240, -0.2615
708892.8840, -0.2554
709888.9410, -0.2494
710891.0160, -0.2433
711895.3500, -0.2371
712889.7220, -0.2311
713889.1860, -0.2249
714891.6690, -0.2188
715888.0590, -0.2127
716893.4490, -0.2065
717892.8760, -0.2004
718891.7470, -0.1942
719894.0260, -0.1880
720892.8610, -0.1819
721898.1760, -0.1757
722903.7890, -0.1694
723888.0120, -0.1633
724886.4760, -0.1571
725886.6440, -0.1509
726890.4040, -0.1447
727892.5720, -0.1385
728889.8320, -0.1323
729889.6300, -0.1260
730886.8160, -0.1198
731888.8540, -0.1136
732894.5040, -0.1073
733890.4680, -0.1010
734897.5430, -0.0947
735889.8960, -0.0885
736895.4340, -0.0822
737887.9910, -0.0760
738894.1400, -0.0697
739890.7710, -0.0635
740897.3640, -0.0572
741889.5140, -0.0509
742895.8480, -0.0446
743891.0900, -0.0384
744899.7580, -0.0320
745885.8140, -0.0258
746893.0190, -0.0195
747889.8350, -0.0133
748889.8180, -0.0070
749893.3370, -0.0007
750892.7830, 0.0056
751888.5060, 0.0119
752889.7850, 0.0182
753893.1940, 0.0245
754899.9910, 0.0308
755883.1590, 0.0370
756893.5670, 0.0433
757886.7910, 0.0495
758884.3850, 0.0558
759889.5520, 0.0621
760887.6830, 0.0684
761887.1660, 0.0746
762889.6850, 0.0809
763891.1860, 0.0872
764883.2800, 0.0934
765882.3370, 0.0996
766886.9300, 0.1059
767882.8950, 0.1121
768882.3030, 0.1184
769886.8230, 0.1246
770883.4160, 0.1308
771885.3620, 0.1371
772883.5110, 0.1433
773881.6050, 0.1495
774882.8840, 0.1557
775882.3110, 0.1619
776879.8490, 0.1681
777882.2760, 0.1743
778881.6850, 0.1805
779881.9820, 0.1867
780885.0940, 0.1928
781882.4100, 0.1990
782884.9850, 0.2052
783886.0980, 0.2113
784884.8390, 0.2174
785883.4890, 0.2236
786886.0450, 0.2297
787892.8430, 0.2358
788884.3440, 0.2419
789883.8080, 0.2480
790887.7350, 0.2541
791883.6620, 0.2601
792884.0710, 0.2662
793884.2750, 0.2723
794885.1650, 0.2783
795883.7410, 0.2843
796884.4640, 0.2903
797881.6690, 0.2963
798886.5590, 0.3024
799887.7820, 0.3083
800882.6350, 0.3143
801883.5810, 0.3203
802884.3960, 0.3262
803887.0090, 0.3321
804891.2500, 0.3381
805897.5290, 0.3440
806886.6050, 0.3499
807893.6430, 0.3558
808887.3850, 0.3616
809885.7380, 0.3675
810885.0720, 0.3733
811894.1840, 0.3792
812888.6670, 0.3849
813887.1490, 0.3907
814886.2800, 0.3965
815894.0770, 0.4023
816888.5230, 0.4080
817889.1720, 0.4137
818883.2850, 0.4194
819889.2670, 0.4251
820888.2500, 0.4308
821882.8440, 0.4365
822891.9190, 0.4421
823889.6050, 0.4478
824883.4210, 0.4533
825881.2930, 0.4589
826884.0340, 0.4645
827883.2760, 0.4701
828883.1850, 0.4756
829885.3340, 0.4811
830890.6500, 0.4867
831885.1320, 0.4921
832882.9850, 0.4975
833885.7270, 0.5030
834889.4880, 0.5084
835887.5810, 0.5138
836892.0270, 0.5192
837884.7130, 0.5246
838882.0480, 0.5299
839885.2340, 0.5352
840891.7160, 0.5405
841890.3290, 0.5458
842896.0520, 0.5511
843889.1640, 0.5563
844892.0730, 0.5615
845891.5550, 0.5667
846893.6490, 0.5719
847885.3540, 0.5770
848885.1330, 0.5821
849886.2640, 0.5872
850883.9310, 0.5923
851885.7290, 0.5973
852890.1740, 0.6024
853884.6380, 0.6074
854886.6400, 0.6123
855887.4930, 0.6173
856887.4200, 0.6222
857887.6240, 0.6271
858886.7550, 0.6320
859885.5160, 0.6369
860888.9420, 0.6417
861889.3140, 0.6465
862885.5740, 0.6513
863889.1500, 0.6561
864884.7060, 0.6608
865887.2440, 0.6655
866887.4860, 0.6702
867888.8760, 0.6748
868890.2660, 0.6794
869884.2860, 0.6840
870885.4720, 0.6886
871891.6950, 0.6932
872887.1970, 0.6977
873885.3090, 0.7021
874885.6060, 0.7066
875891.5330, 0.7111
876901.9050, 0.7155
877884.9060, 0.7198
878886.5550, 0.7242
879883.6490, 0.7285
880888.5940, 0.7328
881891.3550, 0.7371
882886.8560, 0.7413
883891.6720, 0.7455
884891.4880, 0.7497
885893.2300, 0.7538
886890.8790, 0.7579
887890.3060, 0.7620
888886.7140, 0.7660
889889.1230, 0.7701
890884.5690, 0.7740
891885.8100, 0.7780
892890.4040, 0.7820
893883.1280, 0.7858
894883.6100, 0.7897
895888.7590, 0.7936
896889.9270, 0.7974
897873.5770, 0.8011
898883.7440, 0.8049
899883.7080, 0.8086
900884.6540, 0.8123
901886.1920, 0.8159
902885.7670, 0.8195
903882.9720, 0.8231
904891.3060, 0.8267
905884.4370, 0.8302
906886.3090, 0.8337
907895.1800, 0.8372
908884.9030, 0.8406
909885.6640, 0.8439
910883.6460, 0.8473
911887.8700, 0.8506
912891.1670, 0.8539
913888.3350, 0.8572
914886.3920, 0.8604
915891.2260, 0.8636
916890.5050, 0.8667
917885.2650, 0.8698
918884.3960, 0.8729
919886.9530, 0.8760
920882.8240, 0.8790
921890.6960, 0.8820
922886.5670, 0.8849
923883.1420, 0.8878
924886.9210, 0.8907
925888.7370, 0.8935
926889.6270, 0.8963
927897.8130, 0.8991
928891.0370, 0.9018
929886.1310, 0.9045
930883.1870, 0.9072
931884.4110, 0.9098
932882.3750, 0.9124
933891.1350, 0.9150
934883.5990, 0.9175
935884.3590, 0.9199
936884.7310, 0.9224
937902.8610, 0.9248
938893.8260, 0.9272
939890.5120, 0.9295
940887.2170, 0.9318
941891.3100, 0.9341
942890.8490, 0.9363
943885.2200, 0.9385
944886.0360, 0.9406
945892.1670, 0.9428
946887.5940, 0.9448
947886.1140, 0.9469
948886.2630, 0.9489
949885.6710, 0.9508
950886.8390, 0.9528
951886.1920, 0.9547
952892.7860, 0.9565
953891.5460, 0.9583
954890.5660, 0.9601
955890.0480, 0.9618
956888.6240, 0.9635
957888.1250, 0.9652
958883.1440, 0.9668
959889.1450, 0.9684
960887.4800, 0.9700
961887.7400, 0.9715
962888.0010, 0.9729
963890.8350, 0.9744
964895.1690, 0.9758
965897.2450, 0.9771
966891.8750, 0.9784
967895.6540, 0.9797
968891.7290, 0.9810
969889.1010, 0.9822
970895.6200, 0.9833
971894.5480, 0.9844
972896.5120, 0.9855
973897.9570, 0.9866
974898.5320, 0.9876
975898.8110, 0.9886
976895.6270, 0.9895
977894.1470, 0.9904
978893.1850, 0.9912
979888.0940, 0.9920
980899.3350, 0.9928
981895.0590, 0.9935
982896.4860, 0.9942
983895.9130, 0.9949
984895.8210, 0.9955
985893.9710, 0.9961
986889.5270, 0.9966
987887.3990, 0.9971
988899.3260, 0.9976
989888.4010, 0.9980
990883.9950, 0.9984
991888.1630, 0.9987
992893.0520, 0.9990
993890.5910, 0.9993
994891.7210, 0.9995
995887.1110, 0.9997
996889.0200, 0.9998
997891.5580, 0.9999
998890.5590, 1.0000
999893.5420, 1.0000
1000891.2280, 1.0000
1001893.4330, 0.9999
1002889.4160, 0.9998
1003893.5090, 0.9997
1004890.4180, 0.9995
1005893.6040, 0.9993
1006888.3460, 0.9991
1007891.7910, 0.9988
1008894.7740, 0.9984
1009895.9050, 0.9981
1010886.0910, 0.9977
1011892.5180, 0.9972
1012887.3900, 0.9967
1013894.5940, 0.9962
1014894.8180, 0.9956
1015903.4670, 0.9950
1016896.3940, 0.9944
1017893.9510, 0.9937
1018890.6180, 0.9930
1019889.3600, 0.9922
1020883.2500, 0.9914
1021893.8440, 0.9906
1022889.1970, 0.9897
1023889.1980, 0.9888
1024886.8100, 0.9878
1025887.4600, 0.9868
1026885.2570, 0.9858
1027893.2030, 0.9847
1028889.7590, 0.9836
1029889.0200, 0.9824
1030888.3730, 0.9812
1031889.5770, 0.9800
1032889.7080, 0.9787
1033890.0800, 0.9774
1034886.0810, 0.9761
1035885.0820, 0.9747
1036888.3050, 0.9733
1037886.7320, 0.9718
1038888.3820, 0.9703
1039901.9940, 0.9687
1040889.0130, 0.9672
1041886.9590, 0.9656
1042890.9040, 0.9639
1043888.1280, 0.9622
1044885.2220, 0.9605
1045886.1300, 0.9587
1046888.4460, 0.9569
1047890.4290, 0.9551
1048887.0220, 0.9532
1049898.5600, 0.9513
1050890.9870, 0.9493
1051885.1550, 0.9473
1052886.4710, 0.9453
1053886.1760, 0.9432
1054884.5290, 0.9411
1055896.0490, 0.9390
1056884.2350, 0.9368
1057886.5510, 0.9346
1058887.9040, 0.9323
1059894.0160, 0.9300
1060893.6650, 0.9277
1061888.7780, 0.9253
1062885.4820, 0.9229
1063883.7430, 0.9205
1064882.1700, 0.9180
1065884.5780, 0.9155
1066888.6160, 0.9130
1067884.5810, 0.9104
1068886.2670, 0.9078
1069889.7310, 0.9051
1070889.6950, 0.9024
1071887.1590, 0.8997
1072882.8270, 0.8970
1073885.7350, 0.8942
1074886.5880, 0.8913
1075880.5530, 0.8885
1076888.6090, 0.8856
1077886.9070, 0.8826
1078885.8890, 0.8797
1079885.6870, 0.8767
1080886.4650, 0.8736
1081894.0590, 0.8705
1082890.1900, 0.8674
1083882.7650, 0.8643
1084890.3770, 0.8611
1085883.3410, 0.8579
1086886.3980, 0.8546
1087888.3250, 0.8514
1088889.0850, 0.8480
1089888.4010, 0.8447
1090887.6990, 0.8413
1091890.8110, 0.8379
1092895.0160, 0.8344
1093891.3870, 0.8310
1094889.2030, 0.8275
1095891.5930, 0.8239
1096891.5760, 0.8203
1097890.9660, 0.8167
1098894.3000, 0.8131
1099893.6350, 0.8094
1100892.1170, 0.8057
1101888.4520, 0.8020
1102898.3970, 0.7982
1103894.4170, 0.7944
1104893.5110, 0.7906
1105894.1970, 0.7867
1106895.1790, 0.7828
1107890.1250, 0.7789
1108891.6260, 0.7749
1109893.4790, 0.7709
1110891.2950, 0.7669
1111894.3700, 0.7629
1112892.5750, 0.7588
1113889.9650, 0.7547
1114888.7630, 0.7506
1115896.3010, 0.7464
1116896.5050, 0.7422
1117897.5060, 0.7379
1118886.1190, 0.7337
1119887.0640, 0.7295
1120898.0650, 0.7251
1121897.7150, 0.7208
1122899.1600, 0.7164
1123897.1430, 0.7120
1124895.2740, 0.7076
1125887.5340, 0.7032
1126889.9800, 0.6987
1127927.2580, 0.6940
1128893.9260, 0.6896
1129891.7790, 0.6850
1130900.6880, 0.6804
1131891.9670, 0.6758
1132891.4680, 0.6712
1133889.3760, 0.6665
1134891.4510, 0.6618
1135892.0640, 0.6571
1136890.3800, 0.6524
1137890.6210, 0.6476
1138892.9930, 0.6428
1139892.7900, 0.6379
1140891.5510, 0.6331
1141894.3110, 0.6282
1142900.4970, 0.6233
1143893.6470, 0.6184
1144889.1660, 0.6135
1145888.9640, 0.6085
1146900.4830, 0.6034
1147897.7810, 0.5984
1148891.6340, 0.5934
1149892.4870, 0.5883
1150888.8580, 0.5833
1151907.0440, 0.5780
1152901.3230, 0.5729
1153896.7130, 0.5678
1154905.7330, 0.5626
1155894.8640, 0.5574
1156894.3650, 0.5522
1157890.5700, 0.5470
1158887.4780, 0.5417
1159896.2200, 0.5364
1160899.2770, 0.5310
1161893.9440, 0.5257
1162896.9450, 0.5204
1163894.9470, 0.5150
1164897.5770, 0.5096
1165894.5230, 0.5042
1166899.6720, 0.4987
1167896.5250, 0.4933
1168898.0450, 0.4878
1169903.5460, 0.4823
